citations
"Tanner R, O'Shea MK, Fletcher HA, McShane H. In vitro mycobacterial growth inhibition assays: A tool for the assessment of protective immunity and evaluation of tuberculosis vaccine efficacy. Vaccine. 2016 Sep 7; 34(39):4656-65. PMID: 27527814 Scientific Reports. 8, 2151.  PMID:  29391536"
"Zelmer A, Tanner R, Stylianou E, Damelang T, Morris S, Izzo A, Williams A, Sharpe s, Pepponi I, Walker B, Hokey DA, McShane H, Brennan M, Fletcher H. A new tool for tuberculosis vaccine screening: Ex vivo mycobacterial growth inhibition assay indicates BCG mediated protection in a murine model of tuberculosis. BMC Infect Dis. 2016 Aug 12; 16:412. PMID: 27519524 Kurioka A, Cosgrove C, Simon Y, van Wilgenburg B, Geremia A, Bjorkander S, Sverremark-Estrom E, Thurnheer C, Gunthard H F, Khanna N, The Swiss HIV Cohort Study, Oxford IBD Cohort Investigators, Walker L J, Arancibia-Carcamo C V, Newell E W, Willberg C B, Klenerman P. (2018). CD161 Defines a Functionally Distinct Subset of Pro-Inflammatory Natural Killer Cells. Frontiers in Immunology. 9:486.  PMID:  29686665"
"Chen T, Blanc C, Eder AZ, Prados-Rosales R, Souza AC, Kim RS, Glatman-Freedman A, Joe M, Bai Y, Lowary TL, Tanner R, Brennan MJ, Fletcher HA, McShane H, Casadevall A, Achkar JM. Association ofhuman antibodies to arabinomannan with enhanced mycobacterial opsonophagocytosis andintracellular growth reduction. J Infect Dis. 2016 Jul 15; 214(2):300-10. PMID: 27056953 Journal of Crohn’s and Colitis. PMID:  30016408"
"Fletcher HA, Filali-Mouhim A, Nemes E, Hawkridge A, Keyser A, Njikan S, Hatherill M, Scriba TJ, Abel B, Kagina BM, Veldsman A, Agudelo NM, Kaplan G, Hussey GD, Sekaly RP, Hanekom WA; BCG study team. Human newborn bacille Calmette-Guérin vaccination and risk of tuberculosis disease: a case-control study. BMC Med. 2016 May 16; 14:76. PMID: 27183822 Ambrose T, Simmons A. (2018). Cannabis, cannabinoids and the endocannabinoid system - is there therapeutic potential for inflammatory bowel disease? J Crohns Colitis. doi: 10.1093/ecco-jcc/jjy185. [Epub ahead of print]. PMID: 30418525"
"Fletcher HA, Snowden MA, Landry B, Rida W, Satti I, Harris SA, Matsumiya M, Tanner R, O’Shea MK, Dheenadhayalan V, Bogardus L, Stockdale L, Marsay L, Chomka A, Harrington-Kandt R, Manjaly Thomas ZR, Naranbhai V, Stylianou E, Darboe F, Penn Nicholson A, Nemes E, Hatherill M, Hussey G, Mahomed H, Tameris M, McClain JB, Evans TG, Hanekom WA, Scriba TJ, McShane H. T-cell activation is an immune correlate of risk in BCG vaccinated infants. Nat Commun. 2016 Apr 12; 7:11290. PMID: 27068708 Michael Mackley, Karen McGuire, Jenny Taylor, Hugh Watkins and Elizabeth Ormondroyd"
"Minhinnick A, Satti I, Harris S, Wilkie M, Sheehan S, Stockdale L, Thomas ZM, Lopez-Ramon R, Poulton I, Lawrie A, Vermaak S, Le Vert A, Del Campo J, Hill F, Moss P, McShane H. A first-in-human phase 1trial to evaluate the safety and immunogenicity of the candidate tuberculosis vaccine MVA85A-IMX313, administered to BCG-vaccinated adults. Vaccine. 2016 Mar 8; 34(11):1412-21. PMID: 26854906 Appl Immunohistochem Mol Morphol. 2018 Jul 5. doi: 10.1097/PAI.0000000000000631"
"Minhinnick A, Harris S, Wilkie M, Peter J, Stockdale L, Manjaly-Thomas ZR, Vermaak S, Satti I, Moss P, McShane H. Optimisation of a human BCG challenge model: a tool to evaluate anti-mycobacterial immunity. J Infect Dis. 2016 Mar 1; 213(5):824-30. PMID: 26450421 The Journal of pathology245(3):283-296 Jul 2018"
"Rhodes SJ, Knight GM, Fielding K, Scriba TJ, Pathan AA, McShane H, Fletcher H, White RG. Individual-level factors associated with variation in mycobacterial-specific immune response: Gender andprevious BCG vaccination status. Tuberculosis (Edinb). 2016 Jan; 96:37-43. PMID: 26786653 Pagnamenta AT, Murakami Y, Anzilotti C, Titheradge H, Oates AJ, Morton J, DDD Study, Kinoshita T, Kini U, Taylor JC"
"Culver EL, van de Bovenkamp FS, Derksen NIL, Koers J, Cargill T, Barnes E, de Neef LA, Koeleman CAM, Aalberse RC, Wuhrer M, Rispens T. Unique patterns of glycosylation in IgG4-related disease and primary sclerosing cholangitis. J Gastroenterol Hepatol. 2018 Oct 21. doi: 10.1111/jgh.14512. [Epub ahead of print]. PMID: 30345709 Identification of a new VHL exon and complex splicing alterations in familial erythrocytosis or von Hippel-Lindau disease"
"Bailey JR, Barnes E, Cox AL. Approaches, Progress, and Challenges to Hepatitis C Vaccine Development. Gastroenterology 26 Sep 2018. pii: S0016-5085(18)35035-2. doi: 10.1053/j.gastro.2018.08.060. PMID: 30268785 Clinically actionable mutation profiles in patients with cancer identified by whole-genome sequencing"
"Adland E, Jesuthasan G, Downs L, Wharton V, Wilde G, McNaughton AL, Collier J, Barnes E, Klenerman P, Andersson M, Jeffery K, Matthews PC. Hepatitis virus (HCV) diagnosis and access to treatment in a UK cohort. BMC Infect Dis. 2018 Sep 14;18(1):461. doi: 10.1186/s12879-018-3367-3. PMID: 30217169 Cold Spring Harb Mol Case Stud Apr 2018 4: a002279 doi: 10.1101/mcs.a002279. PMID: 29610388"
"Bonsall D, Black S, Howe AY, Chase R, Ingravallo P, Pak I, Brown A, Smith DA, Bowden R, Barnes E. Characterization of hepatitis C virus resistance to grazoprevir reveals complex patterns of mutations following on-treatment breakthrough that are not observed at relapse. Infect Drug Resist. 2018 Aug 8;11:1119-1135. doi: 10.2147/IDR.S156581. PMID: 30127629. Somatic POLE exonuclease domain mutations are early events in sporadic endometrial and colorectal carcinogenesis, determining driver mutational landscape, clonal neo-antigen burden and immune response"
"Lucas M, Deshpande P, James I, Rauch A, Pfafferott K, Gaylard E, Merani S, Plauzolles A, Lucas A, McDonnell W, Kalams S, Pilkinton M, Chastain C, Barnett L, Prosser A, Mallal S, Fitzmaurice K, Drummer H, Ansari MA, Pedergnana V, Barnes E, John M, Kelleher D, Klenerman P, Gaudieri S. Evidence of CD4+ T cell-mediated immune pressure on the Hepatitis C virus genome. Sci Rep. 2018 May 8;8(1):7224. doi: 10.1038/s41598-018-25559-6. PMID: 29740042. Journal of Pathology 2018 Mar 31. doi: 10.1002/path.5081. PMID: 29604063"
"Gordon CL, Lee LN, Swadling L, Hutchings C, Zinser M, Highton AJ, Capone S, Folgori A, Barnes E, Klenerman P. Induction and Maintenance of CX3CR1-Intermediate Peripheral Memory CD8+ TCells by Persistent Viruses and Vaccines. Cell Rep. 2018 Apr 17;23(3):768-782. doi: 10.1016/j.celrep.2018.03.074. PMID: 29669283 European Journal of Human Genetics Jan 2018 doi:10.1038/s41431-018-0106-6"
"Kurioka A, Cosgrove C, Simoni Y, van Wilgenburg B, Geremia A, Björkander S, Sverremark-Ekström E, Thurnheer C, Günthard HF, Khanna N; Swiss HIV Cohort Study; Oxford IBD Cohort Investigators, Walker LJ, Arancibia-Cárcamo CV, Newell EW, Willberg CB, Klenerman P. CD161 Defines aFunctionally Distinct Subset of Pro-Inflammatory Natural Killer Cells. Front Immunol. 2018 Apr 9;9:486. doi: 10.3389/fimmu.2018.00486. PMID: 29686665 Journal of visualized experiments : JoVEDec 2017"
"Schwerd T, Bryant RV, Pandey S, Capitani M, Meran L, Cazier JB, Jung J, Mondal K, Parkes M, Mathew CG, Fiedler K, McCarthy DJ, WGSvww Consortium, Oxford IBD cohort study investigators, COLORS in IBD, UK IBD Genetics Consortium, Sullivan PB, Rodrigues A, Travis SPL, Moore C, Sambrook J, Ouwehand WH, Roberts DJ, Danesh J, INTERVAL Study, Russell RK, Wilson DC, Kelsen JR, Cornall R, Denson L. A, Kugathasan S, Knaus E U. G. Goncalves Serra, Anderson CA, Duerr RH, McGovern DPB, Cho J, Powrie F, Li VS, Muise AM, and Uhlig HH. NOX1 loss-of-function genetic variants in patients with inflammatory bowel disease. Mucosal Immunol. 2018 March; 11(2): 562–574. doi:10.1038/mi.2017.74. PMID: 29091079. BMC Genomics 2018 19:115 doi.org/10.1186/s12864-018-4485-4"
"Smith D, Magri A, Bonsall D, Ip CL, Trebes A, Brown A, Piazza P, Bowden R, Nguyen D; STOP-HCV Consortium, Ansari MA, Simmonds P, Barnes E. Resistance analysis of genotype 3 HCV indicates subtypes inherently resistant to NS5A inhibitors. Hepatology. 2018 Feb 9. doi: 10.1002/hep.29837. PMID: 29425396 Are whole-exome and whole-genome sequencing approaches cost-effective? A systematic review of the literature"
"Barnes E. Unravelling the fate of functional PD1+ T cells in chronic viral hepatitis. J Clin Invest. 2018 Feb 1;128(2):573-576. doi: 10.1172/JCI99035. Epub 2018 Jan 8. PMID:29309052 von Delft A, Donnison TA, Lourenço J, Hutchings C, Mullarkey CE, Brown A, Pybus OG, Klenerman P, Chinnakannan S, Barnes E. The generation of a simian adenoviral vectored HCV vaccine encoding genetically conserved gene segments to target multiple HCV genotypes. Vaccine. 2018 Jan 4;36(2):313-321. doi: 10.1016/j.vaccine.2017.10.079. PMID: 29203182 Corcoran JP, Culver EL, Anstey RM, Talwar A, Manganis CD, Cargill TN, Hallifax RJ, Psallidas I, Rahman NM, Barnes E. Thoracic involvement in IgG4-related disease in a UK-based patient cohort. Respir Med. 2017 Nov;132:117-121. doi: 10.1016/j.rmed.17.10.005. PMID: 29229083 Matthew P and Barnes E. HBV Vaccine Shortage: A Symptom of Chronic Neglect? BMJ. 2017 Oct 19;359:j4686. doi: 10.1136/bmj.j4686. No abstract available. PMID: 29051262. Ormondroyd E, Mackley MP, Blair E, Craft J, Knight JC, Taylor JC, Taylor J, Watkins H"
"Culver EL, Sadler R, Bateman AC, Makuch M, Cargill T, Ferry B, Aalberse R, Barnes E, Rispens T. Increases in IgE, Eosinophils, and Mast Cells can be Used in Diagnosis and to Predict Relapse of IgG4-related Disease. Clin Gastroenterol Hepatol. 2017 Sept. 2017 Sep;15(9):1444-1452.e6. doi: 10. 1016/j.cgh.2017.02.007. PMID: 28223204 Benjamin Davies, Laurence A Brown, Ondrej Cais, Jake Watson, Amber J Clayton, Veronica T Chang, Daniel Biggs, Christopher Preece, Polinka Hernandez-Pliego, Jon Krohn, et al."
"Afik S, Yates KB, Bi K, Darko S, Godec J, Gerdemann U, Swadling L, Douek DC, Klenerman P, Barnes EJ, Sharpe AH, Haining WN, Yosef N. Targeted reconstruction of T cell receptor sequence from single cell RNA-seq links CDR3 length to T cell differentiation state. Nucleic Acids Res. 2017 Sep 19;45(16) PMID: 28934479 Characterisation of the changing genomic landscape of metastatic melanoma using cell free DNA"
"Cooper CM, Godlewska B, Sharpley AL, Barnes E, Cowen PJ, Harmer CJ. Interferon-α induces negative biases in emotional processing in patients with hepatitis C virus infection: a preliminary study. Psychol Med. 2017 Sep 11:1-10. doi: 10.1017/S0033291717002379. PMID: 28889805 Exploring the potential duty of care in clinical genomics under UK law"
"Barnes, Ellie; Hudson, Emma. STOP-HCV – Stratified Medicine to Optimise Treatment for Hepatitis C Virus Infection. Impact, Science Impact Ltd. Volume 2017, Number 6, August 2017, pp. 81-83(3).  DOI: https://doi.org/{w.|{}|w/|~á}ÄwÄ~.|w{Ä.Å.}{ Using genomic information to guide ibrutinib treatment decisions in chronic lymphocytic leukaemia: a cost-effectiveness analysis"
"van der Ree MH, Stelma F, Willemse SB, Brown A, Swadling L, van der Valk M, Sinnige MJ, van Nuenen AC, de Vree JML, Klenerman P, Barnes E, Kootstra NA, Reesink HW. Immune responses in DAA treated chronic hepatitis C patients with and without prior RG-101 dosing. Antiviral Res. 2017 Aug 24;146:139-145. PMID: 28844749 Whole genome sequencing of chronic lymphocytic leukemia reveals distinct differences in the mutational landscape between IgHV(mut) and IgHV(unmut) subgroups"
"Stelma F, van der Ree MH, Sinnige MJ, Brown A, Swadling L, de Vree JML, Willemse SB, van derValk M, Grint P, Neben S, Klenerman P, Barnes E, Kootstra NA, Reesink HW. Immune phenotype and function of NK and T cells in chronic hepatitis C patients who received a single dose of anti-miR- 122, RG-101: Immune responses in RG-101 dosed CHC patients Hepatology · 2017 Jul;66(1):57-68. doi: 10.1002/hep.29148. PMID: 28295463 Hierarchical probabilistic models for multiple gene/variant associations based on next-generation sequencing data"
"Pavlides M, Bankerjee R, Tunnicliffe EM, Kelly C, Collier J, Wang LM, Fleming KA, Cobbold         JF, Robson MD, Neubauer S, Barnes E. Multi-parametric magnetic resonance imaging for the assessment of non-alcoholic fatty liver disease severity. Liver International. 2017 Jul;37(7):1065- 1073. doi: 10.1111/liv.13284. PMID: 27778429. Whole-genome sequencing identifies homozygous BRCA2 deletion guiding treatment in dedifferentiated prostate cancer"
"Klenerman P, Barnes E. Immunology taught by rats. Klenerman P, Barnes EJ. Science. 2017 Jul 14;357(6347):129-130. doi: 10.1126/science.aao0184. No abstract available. PMID: 28706025. *Joint senior authors"
"Ryan JD, Armitage AE, Cobbold JF, Banerjee R, Borsani O, Dongiovanni P, Neubauer S, Morovat R, Wang LM, Pasricha SR, Fargion S, Collier J, Barnes E, Drakesmith H, Valenti L, Pavlides M. Hepatic iron is the major determinant of serum ferritin in NAFLD patients. Liver Int. 2017 Jul 5. doi: 10.1111/liv.13513. PMID: 28679028. Pagnamenta AT, Murakami Y, Taylor JM, Anzilotti C, Howard MF, Miller V, Johnson DS, Tadros S, Mansour S, Temple IK, Firth R, Rosser E, Harrison RE, Kerr B, Popitsch N; DDD Study, Kinoshita T, Taylor JC, Kini U"
"Culver EL, Barnes E. IgG4-related sclerosing Cholangitis. Clinical Liver Disease, Vol 10, No 1, July 2017. Culver EL, Smit WL, Evans C, Sadler R, Cargill T, Makuch M, Wang LM, Ferry B, Klenerman P, Barnes E. No evidence to support a role for Helicobacter pylori infection and plasminogen binding protein in autoimmune pancreatitis and IgG4-related disease in a UK cohort. Pancreatology. 2017 May - Jun;17(3):395-402. doi: 10.1016/j.pan.2017.04.002.PMID:28412148 Azim Ansari, Vincent Pedergnana, Camilla Ip, Andrea Magri, Annette Von Delft, David Bonsall, Nimisha Chaturvedi, Istvan Bartha, David Smith, George Nicholson, Gilean McVean, Amy Trebes, Paolo Piazza, Jacques Fellay, Graham Cooke, Graham R Foster, STOP-HCV Consortium, Emma Hudson, John McLauchlan, Peter Simmonds, Rory Bowden, Paul Klenerman, Eleanor   Barnes (corresponding authour) & Chris C. A. Spencer. Genome-to-genome analysis shows impact of the innate and adaptive immune system on the hepatitis C virus. Nat Genet. 2017 May;49(5):666- 673. doi: 10.1038/ng.3835. PMID: 28394351. Angela Hamblin, Sarah Wordsworth, Jilles M. Fermont, Suzanne Page, Kulvinder Kaur, Carme Camps, Pamela Kaisaki, Avinash Gupta, Denis Talbot, Mark Middleton, Shirley Henderson, Anthony Cutts, Dimitrios V. Vavoulis, Nick Housby, Ian Tomlinson, Jenny C. Taylor*, Anna Schuh*"
"Pavlides M1,2, Birks J3, Fryer E4, Delaney D4, Sarania N5, Banerjee R6, Neubauer S2, Barnes       E1,7, Fleming KA5,4,Wang LM. Interobserver Variability in Histologic Evaluation of Liver Fibrosis Using Categorical   and   Quantitative   Scores   Am    J    Clin    Pathol.    2017    Apr    1;147(4):364-    369. doi: 10.1093/ajcp/aqx011. PMID: 28340131 Blood, 2016 128(22), 2022."
"Purvis LA, Clarke WT, Valkovič L, Levick C, Pavlides M, Barnes E, Cobbold JF, Robson MD, Rodgers CT. Phosphodiester content measured in human liver by in  vivo  31  P  MR  spectroscopy  at  7 tesla. Magn Reson Med. 2017 Feb 28. doi: 10.1002/mrm.26635. PMID: 28244131. J Med Genet. 2016 Nov 24. pii: jmedgenet-2016-104215. doi: 10.1136/jmedgenet-2016-104215. [Epub ahead of print]"
"Pavlides M1, Banerjee R2, Kelly CJ2, Robson MD3, Neubauer S3, Barnes E4. Reply to: Multiparametric magnetic resonance imaging to predict clinical outcomes in patients with chronic liver disease: a cautionary note on a promising technique. Journal of Hepatology, February 2017, Volume 66, Issue 2, pages 457-458. PMID: 27984172 Broix L, Jagline H, L Ivanova E, Schmucker S, Drouot N, Clayton-Smith J, Pagnamenta AT, Metcalfe KA, Isidor B, Louvier UW, Poduri A, Taylor JC, Tilly P, Poirier K, Saillour Y, Lebrun N, et al."
"Brown A, Halliday JS, Swadling L, Madden RG, Bendall R, Hunter JG, Maggs J, Simmonds P, Smith DB, Vine L, McLaughlin C, Collier J, Bonsall D, Jeffery K, Dunachie S, Klenerman P, Izopet J, Kamar N, Dalton HR, Barnes E. Characterization of the Specificity, Functionality, and Durability of Host T- Cell Responses Against the Full-Length Hepatitis E Virus. Hepatology. 2016 Dec;64(6):1934-1950. doi: 10.1002/hep.28819. PubMed PMID: 27631819. Pamela J. Kaisaki, Anthony Cutts, Niko Popitsch, Carme Camps, Melissa M. Pentony, Gareth Wilson, Suzanne Page, Kulvinder Kaur, Dimitris Vavoulis, Shirley Henderson, Avinash Gupta, et al."
"Lumley S, Noble H, Hadley MJ, Callow L, Malik A, Chua YY, Duffey OJ, Grolmusova N, Kumar A, Ravenscroft S, Spencer JI, Neumann-Haefelin C, Thimme R, Andersson M, Klenerman P, Barnes E, Matthews PC. Hepitopes: A live interactive database  of  HLA  class  I  epitopes  in  hepatitis  B virus. Wellcome Open Res. 2016 Nov 15;1:9, doi: 10.12688/wellcomeopenres.9952.1PubMed PMID: 27976751 Carme Camps, Nayia Petousi, Celeste Bento, Holger Cario, Richard R. Copley, Mary Frances McMullin, Richard vanWijk, Peter J. Ratcliffe, Peter A. Robbins, Jenny C. Taylor"
"Thomson E, Ip CL, Badhan A, Christiansen MT, Adamson W, Ansari MA, Bibby D, Breuer J, Brown A, Bowden R, Bryant J, Bonsall D, Da Silva Filipe A, Hinds C, Hudson E, Klenerman P, Lythgow K, Mbisa JL, McLauchlan J, Myers R, Piazza P, Roy S, Trebes A, Sreenu VB, Witteveldt J; STOP-HCV Consortium., Barnes E, Simmonds P. Comparison of Next-Generation Sequencing Technologies for Comprehensive Assessment of Full-Length Hepatitis C Viral Genomes. J Clin Microbiol. 2016 Oct;54(10):2470-84. doi: 10.1128/JCM.00330-16. PMID: 27385709 Hastings R, de Villiers C, Hooper C, Ormondroyd L, Pagnamenta A, Lise S, Salatino S, Knight SJ, Taylor JC, Thomson KL, Arnold L, Chatziefthimiou SD, Konarev PV, Wilmanns M, Ehler E, et al."
"Perdergnana V, Smith D, Klenerman P, Barnes E, Spencer C, Ansari MA. Interferon Lambda 4 variant rs12979860 is not associated with RAV NS5A Y93H in Hepatitis  C  Virus  Genotype  3a. Hepatology 2016 Oct;64(4):1377-8. doi: 10.1002/hep.28533. Epub 2016 Apr 18. PMID: 26945900 Niko Popitsch and WGS500 Consortium, Anna Schuh and Jenny C. Taylor"
"Doorenspleet ME, Hubers LM, Culver EL, Maillette de Buy Wenniger LJ, Klarenbeek PL, ChapmanRW, Baas F, van de Graaf SF, Verheij J, van Gulik TM, Barnes E, Beuers U, de Vries N. Immunoglobulin G4(+) B-cell receptor clones distinguish immunoglobulin G 4-related disease from primary sclerosing cholangitis and biliary/pancreatic malignancies. Hepatology 2016 Aug;64(2):501-7. doi: 10.1002/hep.28568. Epub 2016 Jun 8. PMID: 27015613 Reassessment of Mendelian Gene Pathogenicity Using 7,855 Cardiomyopathy Cases And 60,706 Reference Samples"
"Swadling L, Halliday J, Kelly C, Brown A, Capone S, Ansari MA, Bonsall D, Richardson R, Hartnell F, Collier J, Ammendola V, Del Sorbo M, Von Delft A, Traboni C, Hill AV, Colloca S, Nicosia A, Cortese R, Klenerman P, Folgori A, Barnes E. Highly-Immunogenic Virally-Vectored T-cell Vaccines Cannot Overcome Subversion of the T-cell Response by HCV during Chronic Infection. Vaccines (Basel). 2016 Aug 2;4(3). pii: E27. doi: 10.3390/vaccines4030027. PMID: 27490575 Piret SE, Gorvin CM, Trinh A, Taylor J, Lise S, Taylor JC, Ebeling PR, Thakker RV"
"van Wilgenburg B, Scherwitzl I, Hutchinson EC, Leng T, Kurioka A, Kulicke C, de Lara C, Cole S, Vasanawathana S, Limpitikul W, Malasit P, Young D, Denney L; STOP-HCV consortium, Moore MD, Fabris P, Giordani MT, Oo YH, Laidlaw SM, Dustin LB, Ho LP, Thompson FM, Ramamurthy N, Mongkolsapaya J, Willberg CB, Screaton GR, Klenerman P. MAIT cells are activated during humanviral infections.Nat Commun. 2016 Jun 23;7:11653. doi: 10.1038/ncomms11653. PMID: 27337592 Activation of an exonic splice-donor site in exon 30 of CDK5RAP2 in a patient with severe microcephaly and pigmentary abnormalities"
"Culver EL, Sadler R, Simpson D, Cargill T, Makuch M, Bateman AC, Ellis AJ, Collier J, Chapman RW, Klenerman P, Barnes E, Ferry B. Elevated Serum IgG4 Levels in Diagnosis, Treatment Response, Organ Involvement, and Relapse in a Prospective IgG4-Related Disease UK Cohort. AmJ Gastroenterol.2016 May; 111(5):733-43. doi: 10.1038/ajg.2016.40. Epub 2016 Apr 19. PMID: 27091321 Bonsall D, Gregory WF, Ip CL, Donfield S, Iles J, Ansari MA, Piazza P, Trebes A, Brown A, Frater J, Pybus OG, Goulder P, Klenerman P, Bowden R, Gomperts ED, Barnes E, Kapoor A, Sharp CP, Simmonds P. Evaluation of Viremia Frequencies of a Novel Human Pegivirus by Using Bioinformatic Screening and PCR. Emerg Infect Dis. 2016 Apr;22(4):671-8. doi: 10.3201/eid2204.151812. PMID: 26982117. Neurology 2016 Jul 5;87(1):77-85. doi: 10.1212/WNL.0000000000002807. PMID: 27281533 PMCID: PMC4932231 Epub 2016 Jun 8"
"Pichulik T, Khatamzas E, Liu X, Brain O, Delmiro Garcia M, Leslie A, Danis B, Mayer A, Baban D, Ragoussis J, Weber AN, Simmons A (2016). Pattern recognition receptor mediated downregulation of microRNA-650 fine-tunes MxA expression in dendritic cells infected with influenza A virus. European Journal of Immunology. 46, 167-77.  PMID:  26460926"
"Muraro D, Simmons A (2016). An integrative analysis of gene expression and molecular interaction data to identify dys-regulated sub-networks in inflammatory bowel disease."
"Rivas M A, Graham D, Sulem P, Stevens C, Desch A N, Goyette P, Gudbjartsson D, Jonsdottir I, Thorsteinsdottir U, Degenhardt F, Mucha S, Kurki M I, Li D, D'Amato M, Annese V, Vermeire S, Weersma R K, Halfvarson J, Paavola-Sakki P, Lappalainen M, Lek M, Cummings B, Tukiainen T, Haritunians T, Halme L, Koskinen L L, Ananthakrishnan A N, Luo Y, Heap G A, Visschedijk M C, UK IBD Genetics Consortium, NIDDK IBD Genetics Consortium, MacArthur D G, Neale B M, Ahmad T, Anderson C A, Brant S R, Duerr R H, Silverberg M S, Cho J H, Palotie A, Saavalainen P, Kontula K, Färkkilä M, McGovern D P, Franke A, Stefansson K, Rioux J D, Xavier R J, Daly M J, Barrett J, de Lane K, Edwards C, Hart A, Hawkey C, Jostins L, Kennedy N, Lamb C, Lee J, Lees C, Mansfield J, Mathew C, Mowatt C, Newman B, Nimmo E, Parkes M, Pollard M, Prescott N, Randall J, Rice D, Satsangi J, Simmons A, Tremelling M, Uhlig H, Wilson D, Abraham C, Achkar J P, Bitton A, Boucher G, Croitoru K, Fleshner P, Glas J, Kugathasan S, Limbergen J V, Milgrom R, Proctor D, Regueiro M, Schumm P L, Sharma Y, Stempak J M, Targan S R, Wang M H.  (2016). A protein-truncating R179X variant confers protection against ulcerative colitis. Nature Communications. 7:12342.  PMID:  27503255"
"Luo Y, de Lange KM, Jostins L, Moutsianas L, Randall J, Kennedy NA, Lamb CA, McCarthy S, Ahmad T, Edwards C, Serra EG, Hart A, Hawkey C, Mansfield JC, Mowat C, Newman WG, Nichols S, Pollard M, Satsangi J, Simmons A, Tremelling M, Uhlig H, Wilson DC, Lee JC, Prescott NJ, Lees CW, Mathew CG, Parkes M, Barrett JC, Anderson CA. (2017). Exploring the genetic architecture of inflammatory bowel disease by whole-genome sequencing identifies association at ADCY7. Nat Genet. 49, 186-192. PMID: 28067910"
"Nat Genet. 49, 256-261.PMID:  28067908"
"Lee JC, Biasci D, Roberts R, Gearry RB, Mansfield JC, Ahmad T, Prescott NJ, Satsangi J, Wilson DC, Jostins L, Anderson CA; UK IBD Genetics Consortium., Traherne JA, Lyons PA, Parkes M, Smith KG. (2017).  Genome-wide association study identifies distinct genetic contributions to prognosis and susceptibility in Crohn's disease. Nat Genet. 49, 262-268.  PMID:  28067912"
"Khatamzas E, Hipp M M, Gaughan D, Pichulik T, Leslie A, Fernandes R, Muraro D, Booth S, Zausmer K, Sun M-Y, Kessler B, Rowland-Jones S, Cerundolo V, Simmons A. (2017). Snapin promotes HIV-1 transmission from dendritic cells by dampening TLR8 signaling. The EMBO Journal. 36, 2998-3011.  PMID:  28923824."
"Zinecker H, Ouaret D, Ebner D, Gaidt M M, Taylor S, Aulicino A, Jagielowicz M, Hornung V, Simmons A.  (2017). ICG-001 affects DRP1 activity and ER stress correlative with its anti-proliferative effect."
"Corridoni D, Simmons A. (2017). Innate immune receptors for cross-presentation: The expanding role of NLRs. Molecular Immunology. PMID:  29198621"
"Fawkner-Corbett D, Simmons A, Parikh K. (2017). Microbiome, pattern recognition receptor function in health and inflammation. Best Practice & Research Clinical Gastroenterology. 683-691.  PMID:  29566912"
"Bao L, Hannon C, Cruz-Mignoni A, Ptchelkine D, Sun MY, Miller A, Bunjobpol W, Quevedo C E, Derveni M, Chambers J, Simmons A, Phillips S E V, Rabbitts T H. (2017). Intracellular immunization against HIV infection with and intracellular antibody that mimics HIV integrase binding to the cellular LEDGF protein."
"Attar M, Sharma E, Li S, Bryer C, Cubitt L, Broxholme J, Lockstone H, Kinchen J, Simmons A, Piazza P, Buck D, Livak K J, Bowden R.  (2018). A practical solution for preserving single cells for RNA sequencing."
"Corridoni D, Chapman T, Ambrose T, Simmons A.  (2018). Emerging Mechanisms of Innate Immunity and Their Translational Potential in Inflammatory Bowel Disease. Frontiers in Medicine. 5:32. PMID:  29515999"
"Napolitani G, Kurupati P, Wei Weng Teng K, Gibani M M, Rei M, Aulicino A, Preciado-Llanes L, Wong M T, Becht E, Howson L, de Haas P, Salio M, Blohmke C J, Olsen L R, Susano Pinto D M, Scifo L, Jones C, Dobinson H, Campbell D, Juel H B, Thomaides-Brears H, Pickard D, Bumann D, Baker S, Dougan G, Simmons A, Gordon M A, Newell E W, Pollard A J, Cerundolo V. (2018). Clonal analysis of Salmonella-specific effector T cells reveals serovar-specific and cross-reactive T cell responses. Nature Immunology. 19:742-754. PMID:  29925993"
"Probert F, Walsh A, Jagielowicz M, Yeo T, Claridge T D W, Simmons A, Travis S, Anthony D C.  (2018). Plasma Nuclear Magnetic Resonance metabolmics discriminates between high and low endoscopic activity and predicts progression in a prospective cohort of patients with ulcerative colitis."
"Gibani MM, Voysey M, Jin C, Jones C, Thomaides-Brears H, Jones E, Baker P, Morgan M, Simmons A, Gordon MA, Cerundolo V, Pitzer VE, Angus B, Levine MM, Darton TC, Pollard AJ. (2018). The Impact of Vaccination and Prior Exposure on Stool Shedding of Salmonella Typhi and Salmonella Paratyphi in 6 Controlled Human Infection Studies. Clin Infect Dis. doi: 10.1093/cid/ciy670. [Epub ahead of print]. PMID: 30252031"
"Kinchen J, Chen H, Parikh K, Antanaviciute A, Jagielowicz M, Fawkner-Corbett D, Ashley N, Cubitt L, Mellado-Gomez E, Attar M, Sharma E, Wills Q, Bowden R, Richter F, Ahern D, Puri K, Henault J, Gervais F, Koohy H, Simmons A.  (2018). Structural remodeling of the human colonic mesenchyme in inflammatory bowel disease.Cell.175, 1-15.  PMID:  30270042"
"Aulicino A, Rue-Albrecht KC, Preciado-Llanes L, Napolitani G, Ashley N, Cribbs A, Koth J, Lagerholm BC, Ambrose T, Gordon MA, Sims D, Simmons A. (2018). Invasive Salmonella exploits divergent immune evasion strategies in infected and bystander dendritic cell subsets. Nat Commun. 9, 4883. PMID: 30451854."
ch
